224.239	60.000	10.000	10.000	10.000	10.000	52.182	39.717	44.415	46.319	43.000
227.311	60.000	10.000	10.000	10.000	10.000	52.338	39.781	44.478	46.475	43.000
230.379	60.000	10.000	10.000	10.000	10.000	52.260	39.781	44.859	46.553	43.234
233.446	60.000	10.000	10.000	10.000	10.000	52.651	40.289	44.922	46.319	43.176
236.527	60.000	10.000	10.000	10.000	10.000	52.807	40.162	44.478	46.709	43.000
239.612	60.000	10.000	10.000	10.000	10.000	52.885	40.352	44.478	46.241	43.059
242.662	60.000	10.000	10.000	10.000	10.000	52.885	40.352	44.542	46.553	42.941
245.734	60.000	10.000	10.000	10.000	10.000	52.885	40.606	44.351	47.647	42.941
248.810	60.000	10.000	10.000	10.000	10.000	52.729	40.543	44.415	46.163	42.883
251.886	60.000	10.000	10.000	10.000	10.000	52.963	40.606	44.097	46.866	43.000
254.970	60.000	10.000	10.000	10.000	10.000	52.963	40.797	44.542	46.553	43.000
258.038	60.000	10.000	10.000	10.000	10.000	52.807	40.733	44.288	46.631	43.176
261.093	60.000	10.000	10.000	10.000	10.000	53.119	40.733	44.288	46.553	43.117
264.161	60.000	10.000	10.000	10.000	10.000	52.729	40.987	44.161	46.319	43.117
267.241	60.000	10.000	10.000	10.000	10.000	53.510	41.050	44.097	46.319	43.176
270.325	60.000	10.000	10.000	10.000	10.000	53.119	40.860	44.034	46.319	43.059
273.410	60.000	10.000	10.000	10.000	10.000	53.119	40.923	44.034	47.647	43.176
276.465	60.000	10.000	10.000	10.000	10.000	53.276	40.797	44.288	46.163	43.234
279.533	60.000	10.000	10.000	10.000	10.000	53.276	41.050	43.970	46.319	43.234
282.592	60.000	10.000	10.000	10.000	10.000	53.198	40.987	44.351	46.163	43.234
285.668	60.000	10.000	10.000	10.000	10.000	53.354	41.304	44.415	46.319	43.176
288.748	60.000	10.000	10.000	10.000	10.000	53.666	41.304	44.224	46.319	43.117
291.834	60.000	10.000	10.000	10.000	10.000	53.744	41.431	44.288	46.475	43.000
294.888	60.000	10.000	10.000	10.000	10.000	53.432	41.495	44.034	46.241	42.648
297.960	60.000	10.000	10.000	10.000	10.000	53.354	41.622	43.970	46.397	42.824
301.028	60.000	10.000	10.000	10.000	10.000	53.588	41.431	43.843	46.084	43.176
304.104	60.000	10.000	10.000	10.000	10.000	53.744	41.685	43.907	46.084	43.059
307.184	60.000	10.000	10.000	10.000	10.000	53.666	41.177	44.034	46.475	43.059
310.269	60.000	10.000	10.000	10.000	10.000	53.276	41.368	44.161	46.163	43.352
313.328	60.000	10.000	10.000	10.000	10.000	53.588	41.304	44.478	46.553	43.234
316.391	60.000	10.000	10.000	10.000	10.000	53.354	41.495	44.034	46.397	43.352
319.471	60.000	10.000	10.000	10.000	10.000	53.432	41.177	44.542	46.631	43.469
322.551	60.000	10.000	10.000	10.000	10.000	53.744	41.431	44.542	46.709	43.410
325.636	60.000	10.000	10.000	10.000	10.000	54.213	41.241	44.542	46.788	43.234
328.691	60.000	10.000	10.000	10.000	10.000	53.901	40.987	44.478	46.944	43.469
331.755	60.000	10.000	10.000	10.000	10.000	53.901	41.431	44.669	46.553	43.410
334.814	60.000	10.000	10.000	10.000	10.000	53.666	41.368	44.605	48.194	43.762
337.894	60.000	10.000	10.000	10.000	10.000	53.666	41.304	44.542	46.163	43.410
340.975	60.000	10.000	10.000	10.000	10.000	53.588	41.368	44.859	47.022	43.586
344.060	60.000	10.000	10.000	10.000	10.000	54.135	41.304	44.796	47.100	43.527
347.114	60.000	10.000	10.000	10.000	10.000	53.510	41.622	44.922	48.272	43.410
350.186	60.000	10.000	10.000	10.000	10.000	53.588	41.558	44.922	47.178	43.293
353.254	60.000	10.000	10.000	10.000	10.000	54.135	41.622	44.796	45.459	43.410
356.330	60.000	10.000	10.000	10.000	10.000	53.823	41.558	44.542	46.553	43.469
359.410	60.000	10.000	10.000	10.000	10.000	53.823	41.812	44.796	46.553	43.586
362.495	60.000	10.000	10.000	10.000	10.000	53.744	41.876	44.669	46.788	43.469
365.549	60.000	10.000	10.000	10.000	10.000	53.979	41.876	44.478	46.475	43.527
368.617	60.000	10.000	10.000	10.000	10.000	54.369	41.812	44.669	45.459	43.703
371.697	60.000	10.000	10.000	10.000	10.000	54.291	42.066	44.859	46.631	43.586
374.777	60.000	10.000	10.000	10.000	10.000	54.291	41.876	44.669	46.944	43.586
377.861	60.000	10.000	10.000	10.000	10.000	54.291	41.812	44.605	46.866	43.703
380.917	60.000	10.000	10.000	10.000	10.000	54.682	41.812	44.415	47.178	43.762
383.981	60.000	10.000	10.000	10.000	10.000	54.369	41.876	44.478	46.788	43.527
387.044	60.000	10.000	10.000	10.000	10.000	54.604	42.066	44.478	46.553	43.352
390.120	60.000	10.000	10.000	10.000	10.000	54.291	42.003	44.351	46.944	43.293
393.200	60.000	10.000	10.000	10.000	10.000	54.448	41.558	44.351	47.022	43.410
396.285	60.000	10.000	10.000	10.000	10.000	54.369	42.003	44.542	46.631	43.527
399.340	60.000	10.000	10.000	10.000	10.000	54.291	42.003	44.415	46.944	43.586
402.412	60.000	10.000	10.000	10.000	10.000	54.526	42.066	44.669	46.709	43.234
405.480	60.000	10.000	10.000	10.000	10.000	54.135	42.066	44.351	46.944	43.586
408.552	60.000	10.000	10.000	10.000	10.000	54.604	41.876	44.415	46.788	43.645
411.628	60.000	10.000	10.000	10.000	10.000	54.448	41.685	44.859	47.100	43.762
414.713	60.000	10.000	10.000	10.000	10.000	53.979	41.368	44.986	47.491	43.586
417.763	60.000	10.000	10.000	10.000	10.000	54.135	41.812	44.732	47.334	43.469
420.835	60.000	10.000	10.000	10.000	10.000	53.901	41.812	44.732	46.944	43.469
423.911	60.000	10.000	10.000	10.000	10.000	54.448	42.003	44.796	47.256	43.703
426.987	60.000	10.000	10.000	10.000	10.000	54.135	41.495	45.113	47.256	43.996
430.071	60.000	10.000	10.000	10.000	10.000	54.213	41.685	44.796	47.491	43.820
433.135	60.000	10.000	10.000	10.000	10.000	54.369	41.622	44.986	47.413	43.586
436.186	60.000	10.000	10.000	10.000	10.000	54.682	41.812	44.669	46.944	43.703
439.262	60.000	10.000	10.000	10.000	10.000	54.604	41.812	44.922	47.413	43.703
442.342	60.000	10.000	10.000	10.000	10.000	54.448	41.749	44.669	47.491	43.937
445.426	60.000	10.000	10.000	10.000	10.000	54.448	41.876	45.303	47.725	43.879
448.511	60.000	10.000	10.000	10.000	10.000	54.135	41.685	45.240	47.647	43.996
451.566	60.000	10.000	10.000	10.000	10.000	54.213	41.749	44.986	47.725	43.645
454.630	60.000	10.000	10.000	10.000	10.000	54.448	41.368	45.367	47.178	43.879
457.693	60.000	10.000	10.000	10.000	10.000	54.448	41.685	45.430	47.803	43.879
460.769	60.000	10.000	10.000	10.000	10.000	53.823	40.987	45.621	47.725	43.937
463.849	60.000	10.000	10.000	10.000	10.000	54.448	41.558	45.557	47.959	43.879
466.935	60.000	10.000	10.000	10.000	10.000	53.979	41.939	45.430	49.053	43.820
469.989	60.000	10.000	10.000	10.000	10.000	54.291	41.812	45.430	47.256	43.762
473.061	60.000	10.000	10.000	10.000	10.000	54.369	42.066	45.113	47.334	43.937
476.129	60.000	10.000	10.000	10.000	10.000	54.135	41.876	45.240	47.491	43.820
479.205	60.000	10.000	10.000	10.000	10.000	54.838	41.876	45.494	47.647	43.469
482.285	60.000	10.000	10.000	10.000	10.000	54.213	41.622	45.494	47.725	44.172
485.370	60.000	10.000	10.000	10.000	10.000	54.291	41.685	45.367	47.178	43.879
488.429	60.000	10.000	10.000	10.000	10.000	54.760	42.003	45.303	47.647	44.230
491.492	60.000	10.000	10.000	10.000	10.000	54.916	42.003	45.494	47.725	44.289
494.572	60.000	10.000	10.000	10.000	10.000	54.916	42.193	45.621	47.725	44.289
497.652	60.000	10.000	10.000	10.000	10.000	54.682	41.876	45.557	47.725	44.113
500.737	60.000	10.000	10.000	10.000	10.000	54.682	42.003	45.367	47.803	44.055
503.792	60.000	10.000	10.000	10.000	10.000	54.682	42.256	45.621	47.881	44.348
506.856	60.000	10.000	10.000	10.000	10.000	54.760	42.066	45.621	47.178	43.937
509.919	60.000	10.000	10.000	10.000	10.000	54.526	42.066	45.875	47.725	43.996
512.995	60.000	10.000	10.000	10.000	10.000	54.526	42.066	45.557	48.038	43.996
516.075	60.000	10.000	10.000	10.000	10.000	54.916	42.066	45.494	47.569	43.879
519.161	60.000	10.000	10.000	10.000	10.000	54.916	42.256	45.367	47.647	43.996
522.215	60.000	10.000	10.000	10.000	10.000	54.682	42.637	45.367	47.491	43.703
525.287	60.000	10.000	10.000	10.000	10.000	55.073	42.764	45.113	47.491	43.703
528.355	60.000	10.000	10.000	10.000	10.000	55.307	42.510	44.922	46.553	43.879
531.431	60.000	10.000	10.000	10.000	10.000	55.229	42.256	44.922	47.256	43.703
534.511	60.000	10.000	10.000	10.000	10.000	55.619	42.637	45.176	47.413	43.762
537.596	60.000	10.000	10.000	10.000	10.000	54.760	42.256	45.240	47.725	43.820
540.650	60.000	10.000	10.000	10.000	10.000	55.073	42.574	45.240	47.413	43.762
543.718	60.000	10.000	10.000	10.000	10.000	54.916	42.701	44.732	47.491	43.703
546.798	60.000	10.000	10.000	10.000	10.000	55.229	42.637	44.986	47.334	43.645
549.878	60.000	10.000	10.000	10.000	10.000	54.994	42.383	44.922	47.413	43.937
552.962	60.000	10.000	10.000	10.000	10.000	55.229	42.510	45.176	47.491	43.879
556.022	60.000	10.000	10.000	10.000	10.000	54.604	42.256	45.303	47.803	43.996
559.090	60.000	10.000	10.000	10.000	10.000	54.604	42.510	44.922	48.975	43.937
562.154	60.000	10.000	10.000	10.000	10.000	55.229	42.320	45.113	47.334	44.172
565.225	60.000	10.000	10.000	10.000	10.000	54.604	42.256	45.303	47.491	44.055
568.306	60.000	10.000	10.000	10.000	10.000	54.916	42.130	45.367	47.725	44.348
571.387	60.000	10.000	10.000	10.000	10.000	54.526	42.320	45.367	47.881	44.055
574.441	60.000	10.000	10.000	10.000	10.000	54.682	42.193	45.494	47.569	44.113
577.505	60.000	10.000	10.000	10.000	10.000	55.073	42.256	45.367	47.881	44.172
580.568	60.000	10.000	10.000	10.000	10.000	54.994	42.066	45.303	47.803	44.289
583.644	60.000	10.000	10.000	10.000	10.000	54.916	41.939	45.494	47.569	43.937
586.724	60.000	10.000	10.000	10.000	10.000	54.682	41.812	45.748	47.725	44.289
589.810	60.000	10.000	10.000	10.000	10.000	54.526	42.003	45.494	47.413	44.172
592.864	60.000	10.000	10.000	10.000	10.000	54.838	42.066	45.811	48.350	44.289
595.936	60.000	10.000	10.000	10.000	10.000	54.291	42.066	45.875	48.272	44.172
599.004	60.000	10.000	10.000	10.000	10.000	54.604	41.876	46.002	48.428	44.348
602.080	60.000	10.000	10.000	10.000	10.000	54.369	41.558	45.938	48.584	44.348
605.160	60.000	10.000	10.000	10.000	10.000	54.682	41.876	45.684	49.522	44.406
608.211	60.000	10.000	10.000	10.000	10.000	54.526	41.622	46.002	48.584	43.996
611.279	60.000	10.000	10.000	10.000	10.000	54.604	41.812	45.621	48.506	44.172
614.339	60.000	10.000	10.000	10.000	10.000	54.369	41.685	46.065	48.584	44.289
617.406	60.000	10.000	10.000	10.000	10.000	55.151	41.558	46.002	49.756	44.406
620.486	60.000	10.000	10.000	10.000	10.000	54.682	41.558	45.938	48.663	44.348
623.571	60.000	10.000	10.000	10.000	10.000	54.604	41.939	46.065	48.819	44.465
626.626	60.000	10.000	10.000	10.000	10.000	54.604	42.130	45.875	48.663	44.230
629.698	60.000	10.000	10.000	10.000	10.000	54.604	41.939	46.129	48.116	44.230
632.766	60.000	10.000	10.000	10.000	10.000	54.291	42.066	45.684	48.272	44.289
635.838	60.000	10.000	10.000	10.000	10.000	54.760	42.320	45.748	48.116	44.230
638.914	60.000	10.000	10.000	10.000	10.000	55.151	42.320	45.748	48.350	44.289
641.995	60.000	10.000	10.000	10.000	10.000	54.760	42.193	45.811	48.194	44.289
645.049	60.000	10.000	10.000	10.000	10.000	54.838	42.130	45.748	48.116	44.230
648.121	60.000	10.000	10.000	10.000	10.000	55.073	42.320	45.748	48.194	44.172
651.189	60.000	10.000	10.000	10.000	10.000	55.073	42.637	45.494	47.959	44.055
654.265	60.000	10.000	10.000	10.000	10.000	54.994	42.574	45.621	47.959	44.289
657.345	60.000	10.000	10.000	10.000	10.000	55.307	42.447	45.811	47.725	44.230
660.430	60.000	10.000	10.000	10.000	10.000	54.994	42.764	45.557	47.803	44.289
663.489	60.000	10.000	10.000	10.000	10.000	55.229	42.764	45.621	47.881	44.348
666.552	60.000	10.000	10.000	10.000	10.000	54.994	42.510	45.176	47.881	44.230
669.632	60.000	10.000	10.000	10.000	10.000	54.916	42.447	45.240	47.959	44.172
672.712	60.000	10.000	10.000	10.000	10.000	54.994	42.510	45.240	47.881	44.055
675.796	60.000	10.000	10.000	10.000	10.000	55.463	42.574	45.303	47.803	44.230
678.852	60.000	10.000	10.000	10.000	10.000	55.073	42.574	45.176	47.725	44.289
681.916	60.000	10.000	10.000	10.000	10.000	55.151	42.828	45.557	48.038	44.055
684.979	60.000	10.000	10.000	10.000	10.000	55.073	42.447	45.494	47.959	44.055
688.055	60.000	10.000	10.000	10.000	10.000	54.916	42.574	45.494	47.803	44.406
691.135	60.000	10.000	10.000	10.000	10.000	55.229	42.066	45.557	47.803	44.289
694.221	60.000	10.000	10.000	10.000	10.000	54.994	42.256	45.748	48.038	44.172
697.275	60.000	10.000	10.000	10.000	10.000	54.916	42.130	46.002	47.959	44.348
700.347	60.000	10.000	10.000	10.000	10.000	55.385	42.066	45.748	48.584	44.289
703.415	60.000	10.000	10.000	10.000	10.000	54.604	41.749	46.256	48.350	44.523
706.491	60.000	10.000	10.000	10.000	10.000	54.916	42.130	46.192	48.272	44.348
709.571	60.000	10.000	10.000	10.000	10.000	54.916	42.193	45.938	48.584	44.348
712.656	60.000	10.000	10.000	10.000	10.000	54.838	42.447	45.811	48.272	44.172
715.710	60.000	10.000	10.000	10.000	10.000	54.838	42.320	46.065	48.506	44.523
718.778	60.000	10.000	10.000	10.000	10.000	55.229	42.066	46.002	48.584	44.406
721.858	60.000	10.000	10.000	10.000	10.000	55.073	42.066	45.811	48.819	44.406
724.938	60.000	10.000	10.000	10.000	10.000	55.073	42.574	45.875	48.350	44.523
728.022	60.000	10.000	10.000	10.000	10.000	55.073	42.764	45.557	48.038	44.465
731.078	60.000	10.000	10.000	10.000	10.000	55.307	42.447	45.684	47.881	44.406
734.138	60.000	10.000	10.000	10.000	10.000	55.229	42.510	45.494	48.272	44.582
737.201	60.000	10.000	10.000	10.000	10.000	54.994	42.637	45.748	48.116	44.348
740.281	60.000	10.000	10.000	10.000	10.000	55.385	42.447	45.748	48.584	44.289
743.361	60.000	10.000	10.000	10.000	10.000	55.229	42.637	45.811	48.350	44.348
746.447	60.000	10.000	10.000	10.000	10.000	55.463	42.320	46.002	48.194	44.406
749.501	60.000	10.000	10.000	10.000	10.000	55.463	42.256	45.811	48.350	44.582
752.565	60.000	10.000	10.000	10.000	10.000	55.073	42.574	45.875	48.350	44.582
755.628	60.000	10.000	10.000	10.000	10.000	55.541	42.701	45.684	48.741	44.289
758.704	60.000	10.000	10.000	10.000	10.000	55.307	42.637	46.002	48.506	44.465
761.784	60.000	10.000	10.000	10.000	10.000	55.463	42.637	45.811	48.194	44.523
764.870	60.000	10.000	10.000	10.000	10.000	54.994	42.828	45.875	48.428	44.348
767.924	60.000	10.000	10.000	10.000	10.000	55.073	42.637	45.430	48.272	44.230
770.996	60.000	10.000	10.000	10.000	10.000	55.619	42.955	45.875	47.881	44.230
774.064	60.000	10.000	10.000	10.000	10.000	55.151	42.574	45.684	47.881	44.289
777.140	60.000	10.000	10.000	10.000	10.000	55.385	42.764	45.811	48.194	44.348
780.220	60.000	10.000	10.000	10.000	10.000	54.838	42.383	46.065	48.038	44.465
783.271	60.000	10.000	10.000	10.000	10.000	55.307	42.764	45.811	48.038	44.406
786.339	60.000	10.000	10.000	10.000	10.000	54.994	42.764	45.811	48.116	44.348
789.399	60.000	10.000	10.000	10.000	10.000	55.151	43.018	45.621	47.959	44.348
792.470	60.000	10.000	10.000	10.000	10.000	55.151	42.764	45.684	48.350	44.289
795.551	60.000	10.000	10.000	10.000	10.000	55.151	42.637	45.748	48.272	44.465
798.632	60.000	10.000	10.000	10.000	10.000	55.229	42.764	45.430	48.194	44.348
801.686	60.000	10.000	10.000	10.000	10.000	54.994	42.764	45.494	48.038	44.289
804.758	60.000	10.000	10.000	10.000	10.000	54.994	42.701	45.621	48.506	44.289
807.826	60.000	10.000	10.000	10.000	10.000	55.073	42.637	45.621	48.272	44.348
810.898	60.000	10.000	10.000	10.000	10.000	55.151	42.447	45.748	48.272	44.113
813.974	60.000	10.000	10.000	10.000	10.000	55.463	42.637	45.684	48.038	44.172
817.055	60.000	10.000	10.000	10.000	10.000	54.916	42.574	45.494	48.038	43.937
820.109	60.000	10.000	10.000	10.000	10.000	55.151	42.574	45.430	47.881	43.879
823.181	60.000	10.000	10.000	10.000	10.000	55.151	42.637	45.303	48.116	44.113
826.249	60.000	10.000	10.000	10.000	10.000	55.463	43.018	45.176	47.959	43.996
829.325	60.000	10.000	10.000	10.000	10.000	54.994	42.574	45.494	48.350	44.230
832.405	60.000	10.000	10.000	10.000	10.000	55.463	42.383	45.621	48.116	44.348
835.473	60.000	10.000	10.000	10.000	10.000	55.698	42.383	45.748	48.506	44.348
838.532	60.000	10.000	10.000	10.000	10.000	54.916	42.701	45.684	48.350	44.348
841.608	60.000	10.000	10.000	10.000	10.000	55.932	42.637	45.684	48.506	44.289
844.684	60.000	10.000	10.000	10.000	10.000	55.541	42.510	45.748	48.350	44.523
847.768	60.000	10.000	10.000	10.000	10.000	55.463	42.574	45.430	48.428	44.465
850.852	60.000	10.000	10.000	10.000	10.000	55.463	42.510	45.875	48.350	44.348
853.912	60.000	10.000	10.000	10.000	10.000	55.229	42.637	45.748	48.272	44.172
856.976	60.000	10.000	10.000	10.000	10.000	55.541	42.891	45.367	48.506	44.289
860.039	60.000	10.000	10.000	10.000	10.000	55.776	42.637	45.557	48.350	44.465
863.115	60.000	10.000	10.000	10.000	10.000	55.932	42.828	45.303	48.272	44.289
866.195	60.000	10.000	10.000	10.000	10.000	55.541	42.637	45.367	47.491	44.289
869.281	60.000	10.000	10.000	10.000	10.000	55.307	42.701	45.240	48.428	44.582
872.335	60.000	10.000	10.000	10.000	10.000	55.541	42.510	45.367	48.272	44.406
875.407	60.000	10.000	10.000	10.000	10.000	55.385	42.637	45.430	48.741	44.699
878.475	60.000	10.000	10.000	10.000	10.000	55.151	42.447	45.684	48.584	44.465
881.551	60.000	10.000	10.000	10.000	10.000	55.385	42.193	45.748	48.116	44.523
884.631	60.000	10.000	10.000	10.000	10.000	55.073	42.383	45.557	48.663	44.523
887.716	60.000	10.000	10.000	10.000	10.000	55.151	42.193	45.875	48.506	44.758
890.770	60.000	10.000	10.000	10.000	10.000	55.229	42.193	46.192	48.897	44.582
893.838	60.000	10.000	10.000	10.000	10.000	55.151	42.066	45.938	49.131	44.523
896.918	60.000	10.000	10.000	10.000	10.000	55.541	42.256	46.129	48.663	44.465
899.998	60.000	10.000	10.000	10.000	10.000	55.229	42.256	46.002	48.584	44.758
903.082	60.000	10.000	10.000	10.000	10.000	55.229	42.256	46.002	48.897	44.523
906.142	60.000	10.000	10.000	10.000	10.000	55.229	42.256	45.811	49.131	44.523
909.210	60.000	10.000	10.000	10.000	10.000	55.151	42.193	46.256	48.975	44.289
912.274	60.000	10.000	10.000	10.000	10.000	55.307	42.193	46.065	49.053	44.523
915.345	60.000	10.000	10.000	10.000	10.000	55.463	42.447	46.065	48.584	44.699
918.425	60.000	10.000	10.000	10.000	10.000	55.463	42.320	46.192	49.053	44.523
921.507	60.000	10.000	10.000	10.000	10.000	55.229	42.447	46.256	48.741	44.699
924.561	60.000	10.000	10.000	10.000	10.000	54.682	42.320	46.382	49.053	44.699
927.625	60.000	10.000	10.000	10.000	10.000	55.541	42.447	46.573	48.741	45.109
930.688	60.000	10.000	10.000	10.000	10.000	55.307	42.320	46.573	48.975	44.758
933.764	60.000	10.000	10.000	10.000	10.000	55.307	42.574	46.890	49.366	45.051
936.844	60.000	10.000	10.000	10.000	10.000	55.229	42.510	46.954	48.819	45.168
939.930	60.000	10.000	10.000	10.000	10.000	55.151	42.574	47.017	49.522	45.168
942.984	60.000	10.000	10.000	10.000	10.000	55.073	42.510	47.271	49.600	45.227
946.056	60.000	10.000	10.000	10.000	10.000	55.229	42.066	47.081	49.522	44.992
949.124	60.000	8.000	10.000	10.000	10.000	55.541	42.510	47.208	49.288	44.816
952.200	60.000	8.000	10.000	7.000	10.000	55.385	42.828	47.081	49.522	44.816
955.280	60.000	8.000	10.000	7.000	10.000	55.619	42.637	46.700	49.131	45.109
958.331	60.000	8.000	10.000	7.000	10.000	55.151	42.955	46.256	50.147	44.758
961.399	60.000	8.000	10.000	7.000	10.000	55.151	42.574	46.509	48.819	44.992
964.459	60.000	8.000	10.000	7.000	10.000	54.604	42.510	46.319	48.897	44.816
967.530	60.000	8.000	10.000	7.000	10.000	53.823	42.320	46.065	48.741	44.699
970.610	60.000	8.000	10.000	7.000	10.000	53.823	42.193	45.875	48.975	44.465
973.692	60.000	8.000	10.000	7.000	10.000	53.901	42.256	45.494	48.819	44.172
