202.307	60.000	10.000	10.000	10.000	10.000	0.000	54.213	42.130	0.000	44.669	47.491	43.703
205.371	60.000	10.000	10.000	10.000	10.000	0.000	53.979	41.622	0.000	44.859	47.413	43.820
208.446	60.000	10.000	10.000	10.000	10.000	0.000	54.604	41.558	0.000	44.922	47.334	44.055
211.527	60.000	10.000	10.000	10.000	10.000	0.000	54.135	41.495	0.000	45.113	47.725	44.172
214.573	60.000	10.000	10.000	10.000	10.000	0.000	54.057	41.495	0.000	45.494	48.038	44.113
217.633	60.000	10.000	10.000	10.000	10.000	0.000	54.682	41.558	0.000	45.367	48.116	43.937
220.697	60.000	10.000	10.000	10.000	10.000	0.000	54.526	41.558	0.000	45.621	48.038	43.996
223.769	60.000	10.000	10.000	10.000	10.000	0.000	54.057	41.558	0.000	45.557	48.194	44.113
226.840	60.000	10.000	10.000	10.000	10.000	0.000	54.838	42.003	0.000	45.113	47.803	44.172
229.921	60.000	10.000	10.000	10.000	10.000	0.000	54.682	42.003	0.000	45.367	47.647	43.879
232.980	60.000	10.000	10.000	10.000	10.000	0.000	54.682	41.685	0.000	45.303	47.803	43.879
236.036	60.000	10.000	10.000	10.000	10.000	0.000	54.682	41.876	0.000	45.430	47.803	44.289
239.108	60.000	10.000	10.000	10.000	10.000	0.000	54.448	41.939	0.000	45.113	47.959	44.055
242.175	60.000	10.000	10.000	10.000	10.000	0.000	54.682	41.749	0.000	45.367	47.803	44.230
245.256	60.000	10.000	10.000	10.000	10.000	0.000	54.369	41.495	0.000	45.303	47.725	44.113
248.306	60.000	10.000	10.000	10.000	10.000	0.000	54.916	42.130	0.000	45.494	47.803	44.055
251.366	60.000	10.000	10.000	10.000	10.000	0.000	54.682	41.495	0.000	45.367	47.803	44.055
254.418	60.000	10.000	10.000	10.000	10.000	0.000	54.682	41.558	0.000	45.748	48.116	44.348
257.490	60.000	10.000	10.000	10.000	10.000	0.000	54.838	41.749	0.000	45.748	47.959	44.406
260.561	60.000	10.000	10.000	10.000	10.000	0.000	54.604	41.685	0.000	45.938	48.350	44.582
263.638	60.000	10.000	10.000	10.000	10.000	0.000	54.526	41.685	0.000	46.065	48.506	44.230
266.689	60.000	10.000	10.000	10.000	10.000	0.000	55.151	41.685	0.000	46.065	48.272	44.699
269.748	60.000	10.000	10.000	10.000	10.000	0.000	54.994	41.495	0.000	46.636	48.272	44.699
272.809	60.000	10.000	10.000	10.000	10.000	0.000	54.838	41.876	0.000	46.002	48.663	44.582
275.877	60.000	10.000	10.000	10.000	10.000	0.000	54.448	41.622	0.000	46.002	48.663	44.582
278.951	60.000	10.000	10.000	10.000	10.000	0.000	54.682	41.876	0.000	46.065	48.584	44.348
282.033	60.000	10.000	10.000	10.000	10.000	0.000	54.994	41.495	0.000	46.002	48.897	44.934
285.083	60.000	10.000	10.000	10.000	10.000	0.000	54.994	41.939	0.000	46.382	48.897	44.641
288.134	60.000	10.000	10.000	10.000	10.000	0.000	55.307	42.130	0.000	46.065	48.584	44.641
291.207	60.000	10.000	10.000	10.000	10.000	0.000	55.151	41.939	0.000	46.002	48.584	44.641
294.295	60.000	10.581	10.000	8.783	10.000	55.767	54.916	41.685	45.287	46.192	48.584	44.875
297.375	60.000	11.042	10.000	7.896	10.000	56.190	54.916	41.876	44.758	46.192	48.584	44.816
300.430	60.000	11.358	10.000	7.164	10.000	56.571	55.229	41.812	44.283	46.192	48.741	44.934
303.494	60.000	11.802	10.000	6.110	10.000	56.914	54.994	42.003	43.854	46.446	48.819	44.816
306.554	60.000	12.068	10.000	5.631	10.000	57.222	55.307	41.749	43.469	46.129	48.663	44.465
309.630	60.000	12.286	10.000	5.915	10.000	57.500	55.073	41.876	43.122	45.303	48.506	44.348
312.709	60.000	12.389	10.000	5.742	10.000	57.750	55.854	42.003	42.810	45.113	48.663	44.348
315.795	60.000	12.576	10.000	5.109	10.000	57.975	56.088	42.066	42.529	45.176	48.428	44.230
318.849	60.000	12.733	10.000	4.489	10.000	58.178	56.479	42.193	42.276	45.176	48.428	44.230
321.913	60.000	12.937	10.000	4.092	10.000	58.360	56.401	41.876	42.048	44.986	48.038	44.113
324.977	60.000	13.206	10.000	3.746	10.000	58.524	56.244	41.939	41.844	44.796	48.194	44.113
328.053	60.000	13.396	10.000	3.295	10.000	58.672	56.635	41.495	41.659	44.732	48.272	43.937
331.132	60.000	13.435	10.000	3.274	10.000	58.804	57.104	41.876	41.493	44.288	48.272	43.762
334.218	60.000	13.580	10.000	3.169	10.000	58.924	57.026	41.749	41.344	44.034	48.272	44.055
337.272	60.000	13.637	10.000	2.849	10.000	59.032	57.651	41.558	41.210	43.970	48.194	43.762
340.344	60.000	13.723	10.000	2.978	10.000	59.128	57.494	42.193	41.089	43.463	48.116	43.937
343.413	60.000	13.904	10.000	2.494	10.000	59.216	57.651	41.812	40.980	43.653	47.569	43.527
346.489	60.000	13.797	10.000	2.578	10.000	59.294	58.510	41.812	40.882	43.209	47.725	43.586
349.568	60.000	13.713	10.000	2.966	10.000	59.365	58.588	41.812	40.794	42.701	47.725	43.820
352.649	60.000	13.886	10.000	2.444	10.000	59.428	58.432	41.431	40.714	43.018	47.725	43.703
355.703	60.000	13.976	10.000	2.466	10.000	59.485	58.432	41.558	40.643	42.637	47.725	43.527
358.776	60.000	13.901	10.000	2.433	10.000	59.537	59.135	41.431	40.579	42.574	47.725	43.527
361.856	60.000	13.807	10.000	2.459	10.000	59.583	59.448	41.685	40.521	42.383	47.725	43.645
364.935	60.000	13.849	10.000	2.233	10.000	59.625	59.369	41.177	40.469	42.447	47.647	43.762
368.021	60.000	13.879	10.000	2.218	10.000	59.662	59.369	41.685	40.422	42.256	47.647	43.527
371.075	60.000	13.975	10.000	2.213	10.000	59.696	59.135	41.622	40.380	42.130	47.569	43.527
374.139	60.000	13.967	10.000	2.159	10.000	59.726	59.526	41.304	40.342	42.066	47.569	43.645
377.203	60.000	14.051	10.000	1.932	10.000	59.754	59.369	41.685	40.307	42.130	47.959	43.586
380.279	60.000	14.107	10.000	1.811	10.000	59.778	59.448	41.431	40.277	42.066	47.881	43.703
383.358	60.000	14.232	10.000	1.643	10.000	59.801	59.213	41.431	40.249	42.066	47.881	43.703
386.444	60.000	14.208	10.000	1.703	10.000	59.821	59.604	41.241	40.224	41.876	47.647	43.879
389.498	60.000	14.326	10.000	1.163	10.000	59.838	59.526	41.431	40.202	42.256	48.272	43.937
392.570	60.000	14.267	10.000	0.953	10.000	59.855	60.073	41.114	40.182	42.193	47.803	43.586
395.639	60.000	14.314	10.000	0.989	10.000	59.869	59.682	41.368	40.163	42.003	47.959	43.762
398.707	60.000	14.359	10.000	0.927	10.000	59.882	59.760	41.368	40.147	41.939	47.959	43.410
401.790	60.000	14.355	10.000	0.774	10.000	59.894	59.994	41.241	40.132	41.939	47.959	43.586
404.871	60.000	14.348	10.000	0.673	10.000	59.905	60.073	40.987	40.119	41.876	48.116	43.527
407.921	60.000	14.396	10.000	0.370	10.000	59.914	60.073	41.495	40.107	42.003	47.959	43.645
410.998	60.000	14.401	10.000	0.147	10.000	59.923	60.229	40.987	40.096	42.003	48.038	43.703
414.078	60.000	14.469	10.000	0.012	10.000	59.930	59.994	40.987	40.087	41.939	48.194	43.703
417.161	60.000	14.480	10.000	0.050	10.000	59.937	60.073	41.241	40.078	41.749	47.881	43.586
420.247	60.000	14.337	10.000	0.000	10.000	59.944	61.088	41.177	40.070	42.193	48.428	43.703
423.301	60.000	14.271	10.000	0.000	10.000	59.949	60.619	40.987	40.063	41.685	47.959	43.703
426.369	60.000	14.284	10.000	0.000	10.000	59.954	60.541	41.050	40.057	41.685	47.881	43.527
429.434	60.000	14.324	10.000	0.000	10.000	59.959	60.463	41.241	40.051	41.685	47.491	43.469
432.509	60.000	14.361	10.000	0.000	10.000	59.963	60.385	41.495	40.046	41.622	47.959	43.410
435.584	60.000	14.315	10.000	0.000	10.000	59.967	60.541	41.495	40.042	41.431	47.569	43.527
438.666	60.000	14.173	10.000	0.000	10.000	59.970	60.854	41.622	40.037	41.177	47.022	43.469
441.720	60.000	14.178	10.000	0.000	10.000	59.973	60.776	41.304	40.034	41.431	47.413	43.762
444.784	60.000	14.243	10.000	0.000	10.000	59.976	60.619	41.241	40.030	41.558	47.881	43.352
447.848	60.000	14.318	10.000	0.000	10.000	59.978	60.307	41.685	40.027	41.431	47.334	43.469
450.924	60.000	14.235	10.000	0.000	10.000	59.980	60.619	41.304	40.025	41.177	47.334	43.469
454.003	60.000	14.247	10.000	0.000	10.000	59.982	60.385	41.304	40.022	41.114	47.413	43.410
457.089	60.000	14.264	10.000	0.000	10.000	59.984	60.463	41.495	40.020	41.177	47.647	43.527
460.143	60.000	14.383	10.000	0.000	10.000	59.986	60.073	41.304	40.018	41.241	47.413	43.586
463.215	60.000	14.341	10.000	0.000	10.000	59.987	60.463	41.558	40.016	41.177	47.334	43.469
466.284	60.000	14.273	10.000	0.000	10.000	59.988	60.385	41.749	40.014	40.860	47.100	43.469
469.360	60.000	14.238	10.000	0.000	10.000	59.990	60.463	41.368	40.013	40.860	47.334	43.117
472.444	60.000	14.278	10.000	0.000	10.000	59.991	60.307	41.368	40.012	40.923	47.413	43.352
475.498	60.000	14.375	10.000	0.000	10.000	59.992	60.151	41.558	40.011	41.114	47.569	43.586
478.562	60.000	14.421	10.000	0.000	10.000	59.992	60.151	41.304	40.010	41.114	47.491	43.410
481.635	60.000	14.404	10.000	0.000	10.000	59.993	60.307	41.241	40.009	41.114	47.334	43.352
484.703	60.000	14.417	10.000	0.000	10.000	59.994	59.994	41.050	40.008	40.797	47.881	43.000
487.778	60.000	14.340	10.000	0.000	10.000	59.994	60.463	41.114	40.007	40.860	47.022	43.059
490.859	60.000	14.268	10.000	0.000	10.000	59.995	60.385	41.241	40.006	40.606	47.491	43.234
493.909	60.000	14.364	10.000	0.000	10.000	59.996	60.151	41.304	40.006	40.923	47.100	43.234
496.981	60.000	14.477	10.000	0.000	10.000	59.996	59.994	41.304	40.005	41.050	47.256	42.941
500.054	60.000	14.511	10.000	0.000	10.000	59.996	59.916	41.241	40.005	40.860	47.022	42.766
503.130	60.000	14.391	10.000	0.000	10.000	59.997	60.541	41.431	40.004	40.923	47.100	43.117
506.205	60.000	14.270	10.000	0.000	10.000	59.997	60.463	41.241	40.004	40.543	47.178	43.059
509.286	60.000	14.360	10.000	0.000	10.000	59.997	60.073	40.923	40.003	40.733	47.100	43.117
512.345	60.000	14.389	10.000	0.000	10.000	59.998	60.307	41.241	40.003	40.923	47.334	43.059
515.408	60.000	14.322	10.000	0.000	10.000	59.998	60.307	41.304	40.003	40.606	46.944	42.941
518.485	60.000	14.266	10.000	0.000	10.000	59.998	60.463	41.241	40.002	40.670	47.100	43.117
521.569	60.000	14.304	10.000	0.000	10.000	59.998	60.151	40.987	40.002	40.606	47.178	43.176
524.648	60.000	14.405	10.000	0.000	10.000	59.998	59.994	41.114	40.002	40.797	47.491	43.059
527.713	60.000	14.482	10.000	0.000	10.000	59.999	59.838	41.177	40.002	40.733	47.334	42.883
530.780	60.000	14.525	10.000	0.000	10.000	59.999	59.760	40.923	40.002	40.606	47.256	43.234
533.849	60.000	14.521	10.000	0.000	10.000	59.999	60.073	41.114	40.001	40.797	47.178	43.117
536.916	60.000	14.605	10.000	0.000	10.000	59.999	59.838	41.241	40.001	40.923	46.709	42.941
539.991	60.000	14.567	10.000	0.000	10.000	59.999	60.229	41.241	40.001	40.987	47.334	43.293
543.077	60.000	14.616	10.000	0.000	10.000	59.999	59.838	41.177	40.001	40.860	47.022	43.117
546.131	60.000	14.635	10.000	0.000	10.000	59.999	59.760	40.923	40.001	40.606	46.788	43.000
549.203	60.000	14.646	10.000	0.000	10.000	59.999	59.838	40.797	40.001	40.606	46.944	43.117
552.264	60.000	14.674	10.000	0.000	10.000	59.999	59.916	41.304	40.001	40.733	47.100	43.234
555.335	60.000	14.760	10.000	0.000	10.000	59.999	59.760	41.241	40.001	40.860	47.178	42.941
558.415	60.000	14.739	10.000	0.000	10.000	60.000	59.994	40.923	40.001	40.797	47.178	43.117
561.496	60.000	14.793	10.000	0.000	10.000	60.000	59.994	40.860	40.001	41.114	47.022	43.234
564.550	60.000	14.750	10.000	0.000	10.000	60.000	59.994	40.860	40.000	40.733	47.178	42.941
567.622	60.000	14.740	10.000	0.000	10.000	60.000	59.994	40.860	40.000	40.733	47.256	43.352
570.691	60.000	14.689	10.000	0.000	10.000	60.000	60.385	40.923	40.000	40.923	47.334	43.176
573.767	60.000	14.610	10.000	0.000	10.000	60.000	60.307	40.797	40.000	40.606	47.022	43.059
576.846	60.000	14.664	10.000	0.000	10.000	60.000	60.073	41.114	40.000	40.733	47.256	43.176
579.927	60.000	14.596	10.000	0.000	10.000	60.000	60.463	41.114	40.000	40.733	47.178	43.117
582.977	60.000	14.517	10.000	0.000	10.000	60.000	60.619	41.114	40.000	40.797	47.491	43.293
586.054	60.000	14.545	10.000	0.000	10.000	60.000	60.463	40.987	40.000	40.987	47.178	43.410
589.134	60.000	14.577	10.000	0.000	10.000	60.000	60.151	40.923	40.000	40.733	47.334	43.059
592.213	60.000	14.529	10.000	0.000	10.000	60.000	60.463	40.797	40.000	40.797	47.022	43.176
595.299	60.000	14.583	10.000	0.000	10.000	60.000	60.229	40.987	40.000	40.923	47.100	43.059
598.353	60.000	14.546	10.000	0.000	10.000	60.000	60.619	40.987	40.000	41.114	47.256	42.766
601.417	60.000	14.690	10.000	0.000	10.000	60.000	59.760	41.050	40.000	40.923	47.178	43.410
604.481	60.000	14.737	10.000	0.000	10.000	60.000	60.151	40.797	40.000	41.177	47.334	42.941
607.557	60.000	14.677	10.000	0.000	10.000	60.000	60.151	40.987	40.000	40.797	47.569	43.234
610.636	60.000	14.563	10.000	0.000	10.000	60.000	60.541	40.923	40.000	40.797	47.256	42.941
613.722	60.000	14.659	10.000	0.000	10.000	60.000	60.151	41.114	40.000	41.050	47.334	43.117
616.776	60.000	14.640	10.000	0.000	10.000	60.000	60.229	40.797	40.000	40.797	47.725	43.234
619.848	60.000	14.599	10.000	0.000	10.000	60.000	60.385	41.177	40.000	40.860	47.178	43.234
622.917	60.000	14.609	10.000	0.000	10.000	60.000	60.229	40.923	40.000	40.797	47.491	43.176
625.993	60.000	14.438	10.000	0.000	10.000	60.000	60.776	40.923	40.000	40.606	47.647	43.117
629.072	60.000	14.555	10.000	0.000	10.000	60.000	60.229	40.733	40.000	40.987	47.491	43.293
632.157	60.000	14.501	10.000	0.000	10.000	60.000	60.619	41.114	40.000	40.923	47.256	43.410
635.216	60.000	14.510	10.000	0.000	10.000	60.000	60.463	40.923	40.000	41.050	47.725	43.352
638.280	60.000	14.607	10.000	0.000	10.000	60.000	60.151	41.050	40.000	41.114	47.413	43.176
641.360	60.000	14.531	10.000	0.000	10.000	60.000	60.385	41.304	40.000	40.797	47.334	43.000
644.439	60.000	14.605	10.000	0.000	10.000	60.000	60.151	41.304	40.000	41.050	46.944	43.059
647.524	60.000	14.543	10.000	0.000	10.000	60.000	60.385	40.987	40.000	40.797	47.256	42.941
650.579	60.000	14.539	10.000	0.000	10.000	60.000	60.307	41.114	40.000	40.860	47.413	43.293
653.643	60.000	14.553	10.000	0.000	10.000	60.000	60.229	40.923	40.000	40.797	47.178	43.352
656.707	60.000	14.667	10.000	0.000	10.000	60.000	59.916	41.304	40.000	40.923	46.944	43.527
659.783	60.000	14.656	10.000	0.000	10.000	60.000	60.307	41.114	40.000	41.050	47.334	43.234
662.862	60.000	14.719	10.000	0.000	10.000	60.000	59.994	41.050	40.000	41.050	47.569	43.234
665.948	60.000	14.634	10.000	0.000	10.000	60.000	60.073	41.050	40.000	40.479	47.178	42.941
669.002	60.000	14.632	10.000	0.000	10.000	60.000	60.229	41.114	40.000	40.797	47.256	43.234
672.074	60.000	14.483	10.000	0.000	10.000	60.000	60.776	41.304	40.000	40.733	47.100	42.883
675.143	60.000	14.501	10.000	0.000	10.000	60.000	60.229	41.114	40.000	40.606	46.631	43.293
678.211	60.000	14.585	10.000	0.000	10.000	60.000	59.994	40.797	40.000	40.606	46.944	43.000
681.286	60.000	14.530	10.000	0.000	10.000	60.000	60.463	41.114	40.000	40.733	46.866	43.410
684.371	60.000	14.685	10.000	0.000	10.000	60.000	59.604	40.543	40.000	40.606	47.178	43.117
687.425	60.000	14.686	10.000	0.000	10.000	60.000	60.151	41.177	40.000	40.797	46.944	43.117
690.501	60.000	14.573	10.000	0.000	10.000	60.000	60.151	41.050	40.000	40.289	47.334	43.234
693.578	60.000	14.627	10.000	0.000	10.000	60.000	60.229	40.923	40.000	40.860	47.334	42.941
696.662	60.000	14.667	10.000	0.000	10.000	60.000	59.916	40.860	40.000	40.543	47.491	43.176
699.746	60.000	14.798	10.000	0.000	10.000	60.000	59.838	40.860	40.000	40.987	47.413	42.883
702.814	60.000	14.632	10.000	0.000	10.000	60.000	60.541	40.543	40.000	40.733	47.413	43.000
705.885	60.000	14.716	10.000	0.000	10.000	60.000	59.838	40.923	40.000	40.733	47.569	43.293
708.958	60.000	14.683	10.000	0.000	10.000	60.000	60.151	40.860	40.000	40.606	47.100	43.352
712.026	60.000	14.726	10.000	0.000	10.000	60.000	59.994	40.797	40.000	40.733	47.491	43.293
715.101	60.000	14.783	10.000	0.000	10.000	60.000	59.994	40.987	40.000	40.860	47.334	43.176
718.182	60.000	14.659	10.000	0.000	10.000	60.000	60.619	40.923	40.000	40.923	47.413	43.352
721.232	60.000	14.634	10.000	0.000	10.000	60.000	60.307	40.923	40.000	40.797	47.803	43.352
724.304	60.000	14.561	10.000	0.000	10.000	60.000	60.619	41.050	40.000	40.860	47.569	43.469
727.377	60.000	14.491	10.000	0.000	10.000	60.000	60.307	40.987	40.000	40.352	47.334	43.117
730.445	60.000	14.513	10.000	0.000	10.000	60.000	60.385	41.050	40.000	40.670	47.334	43.176
733.520	60.000	14.621	10.000	0.000	10.000	60.000	60.073	41.050	40.000	40.797	47.803	43.645
736.601	60.000	14.489	10.000	0.000	10.000	60.000	60.619	41.177	40.000	40.606	47.100	43.234
739.651	60.000	14.410	10.000	0.000	10.000	60.000	60.698	41.177	40.000	40.733	47.178	43.410
742.727	60.000	14.403	10.000	0.000	10.000	60.000	60.307	41.368	40.000	40.416	47.334	43.117
745.808	60.000	14.550	10.000	0.000	10.000	60.000	59.838	40.860	40.000	40.543	47.256	43.176
748.888	60.000	14.589	10.000	0.000	10.000	60.000	60.151	41.050	40.000	40.733	47.100	42.941
751.971	60.000	14.634	10.000	0.000	10.000	60.000	59.994	40.987	40.000	40.733	47.334	43.059
755.048	60.000	14.730	10.000	0.000	10.000	60.000	59.838	40.923	40.000	40.860	47.569	43.059
758.111	60.000	14.682	10.000	0.000	10.000	60.000	59.994	40.987	40.000	40.543	47.100	43.176
761.184	60.000	14.757	10.000	0.000	10.000	60.000	59.760	40.923	40.000	40.670	47.100	43.000
764.252	60.000	14.759	10.000	0.000	10.000	60.000	60.073	40.923	40.000	40.797	47.413	43.117
767.327	60.000	14.664	10.000	0.000	10.000	60.000	60.463	41.114	40.000	40.860	47.491	43.059
770.408	60.000	14.711	10.000	0.000	10.000	60.000	59.916	41.050	40.000	40.670	46.944	43.176
773.458	60.000	14.683	10.000	0.000	10.000	60.000	60.385	40.797	40.000	40.923	47.569	43.293
776.530	60.000	14.663	10.000	0.000	10.000	60.000	60.151	40.797	40.000	40.670	47.178	43.293
779.603	60.000	14.758	10.000	0.000	10.000	60.000	59.838	40.987	40.000	40.733	47.178	43.293
782.671	60.000	14.764	10.000	0.000	10.000	60.000	60.151	40.670	40.000	40.860	47.413	43.234
785.746	60.000	14.763	10.000	0.000	10.000	60.000	60.229	40.923	40.000	40.987	47.334	43.117
788.827	60.000	14.643	10.000	0.000	10.000	60.000	60.541	40.606	40.000	40.797	47.491	43.059
791.877	60.000	14.629	10.000	0.000	10.000	60.000	60.385	40.670	40.000	40.860	47.647	43.352
794.953	60.000	14.609	10.000	0.000	10.000	60.000	60.541	41.114	40.000	40.987	47.491	43.234
798.034	60.000	14.512	10.000	0.000	10.000	60.000	60.619	40.860	40.000	40.733	47.100	43.117
801.114	60.000	14.564	10.000	0.000	10.000	60.000	60.307	41.050	40.000	40.860	47.334	43.410
804.197	60.000	14.552	10.000	0.000	10.000	60.000	60.463	40.606	40.000	40.860	47.569	43.293
807.283	60.000	14.589	10.000	0.000	10.000	60.000	60.151	40.797	40.000	40.733	47.647	43.352
810.337	60.000	14.574	10.000	0.000	10.000	60.000	60.463	41.050	40.000	40.923	47.569	43.352
813.418	60.000	14.573	10.000	0.000	10.000	60.000	60.385	40.797	40.000	40.923	47.413	43.176
816.498	60.000	14.662	10.000	0.000	10.000	60.000	60.073	41.050	40.000	40.987	47.413	43.410
819.577	60.000	14.684	10.000	0.000	10.000	60.000	60.229	41.050	40.000	41.050	47.413	43.410
822.662	60.000	14.645	10.000	0.000	10.000	60.000	60.307	40.860	40.000	40.923	47.647	43.234
